Date,Snow_type,Trigger_type,Avalanche_size_m2,Avalanche_danger_level,Num_wet,Num_dry,Num_mixed,Num_unknown,Num_Natural,Num_Human,Num_Explosive,Num_Unknown_t
2015-01-01,dry,HUMAN,5275.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,UNKNOWN,15612.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,UNKNOWN,304543.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,UNKNOWN,18986.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,UNKNOWN,70273.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,UNKNOWN,44839.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,EXPLOSIVE,12681.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,EXPLOSIVE,4133.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,EXPLOSIVE,19284.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,EXPLOSIVE,17428.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,EXPLOSIVE,6504.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,NATURAL,1113.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,EXPLOSIVE,12500.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,UNKNOWN,6717.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,UNKNOWN,8731.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,EXPLOSIVE,25551.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,NATURAL,5573.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,EXPLOSIVE,5294.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,EXPLOSIVE,4252.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,NATURAL,2934.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,1763.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,6981.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,3248.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,HUMAN,13694.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,EXPLOSIVE,8866.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,HUMAN,5460.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,EXPLOSIVE,14653.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,HUMAN,7007.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,NATURAL,2385.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,HUMAN,1303.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,NATURAL,5375.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,2091.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,1752.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,2262.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,3737.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,4381.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,HUMAN,1638.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,NATURAL,1739.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,UNKNOWN,60430.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,HUMAN,3217.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,NATURAL,5710.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,2178.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,5297.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,3815.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,HUMAN,4891.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,NATURAL,3243.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,2717.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,4102.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,2366.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,EXPLOSIVE,12284.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,NATURAL,3474.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,UNKNOWN,2862.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,NATURAL,5971.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,EXPLOSIVE,21225.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,NATURAL,2359.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,UNKNOWN,10925.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,NATURAL,4313.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,1744.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,2731.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,9015.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,1111.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,EXPLOSIVE,7122.0,4,0,1,0,0,0,0,1,0
2015-01-01,dry,HUMAN,6819.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,HUMAN,4797.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,NATURAL,4500.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,1864.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,NATURAL,2824.0,4,0,1,0,0,1,0,0,0
2015-01-01,dry,HUMAN,12862.0,4,0,1,0,0,0,1,0,0
2015-01-01,dry,UNKNOWN,46138.0,4,0,1,0,0,0,0,0,1
2015-01-01,dry,HUMAN,251.0,4,0,1,0,0,0,1,0,0
2015-01-02,dry,UNKNOWN,14465.0,3,0,1,0,0,0,0,0,1
2015-01-02,dry,NATURAL,5896.0,3,0,1,0,0,1,0,0,0
2015-01-02,dry,NATURAL,3682.0,3,0,1,0,0,1,0,0,0
2015-01-02,dry,NATURAL,4825.0,3,0,1,0,0,1,0,0,0
2015-01-02,dry,NATURAL,5797.0,3,0,1,0,0,1,0,0,0
2015-01-02,unknown,NATURAL,34213.0,3,0,0,0,1,1,0,0,0
2015-01-03,dry,NATURAL,4760.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,HUMAN,1529.0,3,0,1,0,0,0,1,0,0
2015-01-03,dry,NATURAL,256.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,7155.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,31200.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,6072.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,1445.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,3246.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,1433.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,633.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,2627.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,1283.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,2732.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,641.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,3514.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,1113.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,27400.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,1406.0,3,0,1,0,0,1,0,0,0
2015-01-03,dry,NATURAL,1645.0,3,0,1,0,0,1,0,0,0
2015-01-04,dry,UNKNOWN,8300.0,4,0,1,0,0,0,0,0,1
2015-01-04,dry,NATURAL,3248.0,4,0,1,0,0,1,0,0,0
2015-01-04,dry,EXPLOSIVE,4682.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,UNKNOWN,2921.0,4,0,1,0,0,0,0,0,1
2015-01-04,dry,EXPLOSIVE,72406.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,EXPLOSIVE,21977.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,EXPLOSIVE,3111.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,EXPLOSIVE,11308.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,EXPLOSIVE,8045.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,UNKNOWN,8834.0,4,0,1,0,0,0,0,0,1
2015-01-04,dry,EXPLOSIVE,19639.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,UNKNOWN,37315.0,4,0,1,0,0,0,0,0,1
2015-01-04,dry,EXPLOSIVE,9447.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,EXPLOSIVE,10439.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,EXPLOSIVE,11827.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,EXPLOSIVE,7409.0,4,0,1,0,0,0,0,1,0
2015-01-04,dry,NATURAL,1921.0,4,0,1,0,0,1,0,0,0
2015-01-04,dry,UNKNOWN,16324.0,4,0,1,0,0,0,0,0,1
2015-01-04,dry,NATURAL,2563.0,4,0,1,0,0,1,0,0,0
2015-01-04,dry,HUMAN,45683.0,4,0,1,0,0,0,1,0,0
2015-01-04,dry,HUMAN,12830.0,4,0,1,0,0,0,1,0,0
2015-01-04,dry,HUMAN,4626.0,4,0,1,0,0,0,1,0,0
2015-01-04,dry,NATURAL,482.0,4,0,1,0,0,1,0,0,0
2015-01-04,dry,NATURAL,4514.0,4,0,1,0,0,1,0,0,0
2015-01-04,dry,NATURAL,3781.0,4,0,1,0,0,1,0,0,0
2015-01-05,dry,HUMAN,1300.0,3,0,1,0,0,0,1,0,0
2015-01-05,dry,EXPLOSIVE,15226.0,3,0,1,0,0,0,0,1,0
2015-01-05,dry,EXPLOSIVE,5195.0,3,0,1,0,0,0,0,1,0
2015-01-05,dry,EXPLOSIVE,5836.0,3,0,1,0,0,0,0,1,0
2015-01-05,dry,HUMAN,1234.0,3,0,1,0,0,0,1,0,0
2015-01-05,dry,EXPLOSIVE,17229.0,3,0,1,0,0,0,0,1,0
2015-01-05,dry,EXPLOSIVE,11718.0,3,0,1,0,0,0,0,1,0
2015-01-05,dry,NATURAL,5124.0,3,0,1,0,0,1,0,0,0
2015-01-05,dry,EXPLOSIVE,5682.0,3,0,1,0,0,0,0,1,0
2015-01-05,dry,NATURAL,3227.0,3,0,1,0,0,1,0,0,0
2015-01-05,dry,EXPLOSIVE,4591.0,3,0,1,0,0,0,0,1,0
2015-01-05,dry,EXPLOSIVE,13781.0,3,0,1,0,0,0,0,1,0
2015-01-05,dry,HUMAN,5689.0,3,0,1,0,0,0,1,0,0
2015-01-05,dry,HUMAN,3814.0,3,0,1,0,0,0,1,0,0
2015-01-05,dry,HUMAN,15717.0,3,0,1,0,0,0,1,0,0
2015-01-05,dry,NATURAL,2523.0,3,0,1,0,0,1,0,0,0
2015-01-05,dry,NATURAL,2132.0,3,0,1,0,0,1,0,0,0
2015-01-08,dry,NATURAL,6701.0,3,0,1,0,0,1,0,0,0
2015-01-08,dry,NATURAL,1560.0,3,0,1,0,0,1,0,0,0
2015-01-08,dry,NATURAL,3360.0,3,0,1,0,0,1,0,0,0
2015-01-08,dry,NATURAL,1497.0,3,0,1,0,0,1,0,0,0
2015-01-10,dry,EXPLOSIVE,27982.0,3,0,1,0,0,0,0,1,0
2015-01-10,dry,HUMAN,7045.0,3,0,1,0,0,0,1,0,0
2015-01-10,dry,EXPLOSIVE,5924.0,3,0,1,0,0,0,0,1,0
2015-01-10,dry,NATURAL,3460.0,3,0,1,0,0,1,0,0,0
2015-01-10,dry,NATURAL,10580.0,3,0,1,0,0,1,0,0,0
2015-01-10,dry,HUMAN,489.0,3,0,1,0,0,0,1,0,0
2015-01-12,dry,EXPLOSIVE,3007.0,3,0,1,0,0,0,0,1,0
2015-01-12,dry,EXPLOSIVE,4155.0,3,0,1,0,0,0,0,1,0
2015-01-12,dry,EXPLOSIVE,4552.0,3,0,1,0,0,0,0,1,0
2015-01-12,dry,EXPLOSIVE,18726.0,3,0,1,0,0,0,0,1,0
2015-01-12,dry,EXPLOSIVE,4044.0,3,0,1,0,0,0,0,1,0
2015-01-12,dry,EXPLOSIVE,11739.0,3,0,1,0,0,0,0,1,0
2015-01-12,dry,EXPLOSIVE,10207.0,3,0,1,0,0,0,0,1,0
2015-01-12,dry,EXPLOSIVE,13516.0,3,0,1,0,0,0,0,1,0
2015-01-12,dry,EXPLOSIVE,6129.0,3,0,1,0,0,0,0,1,0
2015-01-12,dry,NATURAL,5369.0,3,0,1,0,0,1,0,0,0
2015-01-13,dry,HUMAN,18921.0,3,0,1,0,0,0,1,0,0
2015-01-17,dry,NATURAL,3916.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,EXPLOSIVE,10244.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,NATURAL,3665.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,3753.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,7229.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,3410.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,1824.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,5078.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,UNKNOWN,27063.0,3,0,1,0,0,0,0,0,1
2015-01-18,dry,HUMAN,4315.0,3,0,1,0,0,0,1,0,0
2015-01-18,dry,EXPLOSIVE,5222.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,NATURAL,4240.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,EXPLOSIVE,4624.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,NATURAL,3479.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,EXPLOSIVE,1905.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,EXPLOSIVE,15795.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,EXPLOSIVE,18376.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,EXPLOSIVE,8285.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,NATURAL,4377.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,HUMAN,9026.0,3,0,1,0,0,0,1,0,0
2015-01-18,dry,EXPLOSIVE,4172.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,NATURAL,1755.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,EXPLOSIVE,5685.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,NATURAL,1386.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,5213.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,HUMAN,500.0,3,0,1,0,0,0,1,0,0
2015-01-18,dry,EXPLOSIVE,6065.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,HUMAN,59881.0,3,0,1,0,0,0,1,0,0
2015-01-18,dry,HUMAN,3234.0,3,0,1,0,0,0,1,0,0
2015-01-18,dry,EXPLOSIVE,44162.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,NATURAL,6582.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,1521.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,EXPLOSIVE,26274.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,NATURAL,1500.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,3843.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,1274.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,EXPLOSIVE,10809.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,EXPLOSIVE,4750.0,3,0,1,0,0,0,0,1,0
2015-01-18,dry,HUMAN,5896.0,3,0,1,0,0,0,1,0,0
2015-01-18,dry,HUMAN,14107.0,3,0,1,0,0,0,1,0,0
2015-01-18,dry,HUMAN,858.0,3,0,1,0,0,0,1,0,0
2015-01-18,unknown,NATURAL,7869.0,3,0,0,0,1,1,0,0,0
2015-01-18,dry,HUMAN,13092.0,3,0,1,0,0,0,1,0,0
2015-01-18,dry,NATURAL,644.0,3,0,1,0,0,1,0,0,0
2015-01-18,unknown,NATURAL,11584.0,3,0,0,0,1,1,0,0,0
2015-01-18,dry,NATURAL,2477.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,3448.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,HUMAN,3915.0,3,0,1,0,0,0,1,0,0
2015-01-18,dry,HUMAN,438.0,3,0,1,0,0,0,1,0,0
2015-01-18,dry,NATURAL,1151.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,1721.0,3,0,1,0,0,1,0,0,0
2015-01-18,dry,NATURAL,2916.0,3,0,1,0,0,1,0,0,0
2015-01-19,dry,NATURAL,2921.0,3,0,1,0,0,1,0,0,0
2015-01-19,dry,HUMAN,6793.0,3,0,1,0,0,0,1,0,0
2015-01-19,dry,EXPLOSIVE,4924.0,3,0,1,0,0,0,0,1,0
2015-01-19,dry,EXPLOSIVE,5113.0,3,0,1,0,0,0,0,1,0
2015-01-19,dry,EXPLOSIVE,5994.0,3,0,1,0,0,0,0,1,0
2015-01-21,dry,HUMAN,3860.0,3,0,1,0,0,0,1,0,0
2015-01-22,dry,NATURAL,350.0,3,0,1,0,0,1,0,0,0
2015-01-22,dry,NATURAL,3075.0,3,0,1,0,0,1,0,0,0
2015-01-22,dry,NATURAL,3402.0,3,0,1,0,0,1,0,0,0
2015-01-24,dry,NATURAL,2931.0,3,0,1,0,0,1,0,0,0
2015-01-24,dry,NATURAL,3931.0,3,0,1,0,0,1,0,0,0
2015-01-24,dry,NATURAL,6704.0,3,0,1,0,0,1,0,0,0
2015-01-24,dry,NATURAL,6962.0,3,0,1,0,0,1,0,0,0
2015-01-25,dry,HUMAN,860.0,3,0,1,0,0,0,1,0,0
2015-01-26,dry,EXPLOSIVE,14208.0,3,0,1,0,0,0,0,1,0
2015-01-27,dry,EXPLOSIVE,20408.0,3,0,1,0,0,0,0,1,0
2015-01-27,dry,HUMAN,4353.0,3,0,1,0,0,0,1,0,0
2015-01-27,dry,HUMAN,3822.0,3,0,1,0,0,0,1,0,0
2015-01-27,dry,NATURAL,4041.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,3988.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,2620.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,521.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,2034.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,2346.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,4234.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,6889.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,1349.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,2007.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,1301.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,5307.0,3,0,1,0,0,1,0,0,0
2015-01-27,dry,NATURAL,3265.0,3,0,1,0,0,1,0,0,0
2015-01-28,dry,EXPLOSIVE,7076.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,HUMAN,8127.0,3,0,1,0,0,0,1,0,0
2015-01-28,dry,EXPLOSIVE,8752.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,EXPLOSIVE,33708.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,EXPLOSIVE,18060.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,UNKNOWN,391294.0,3,0,1,0,0,0,0,0,1
2015-01-28,dry,EXPLOSIVE,18416.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,EXPLOSIVE,23508.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,EXPLOSIVE,4561.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,HUMAN,4955.0,3,0,1,0,0,0,1,0,0
2015-01-28,dry,HUMAN,4681.0,3,0,1,0,0,0,1,0,0
2015-01-28,dry,EXPLOSIVE,7317.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,EXPLOSIVE,55274.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,HUMAN,15424.0,3,0,1,0,0,0,1,0,0
2015-01-28,dry,EXPLOSIVE,6993.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,NATURAL,2197.0,3,0,1,0,0,1,0,0,0
2015-01-28,dry,EXPLOSIVE,16896.0,3,0,1,0,0,0,0,1,0
2015-01-28,dry,HUMAN,568663.0,3,0,1,0,0,0,1,0,0
2015-01-28,dry,UNKNOWN,27623.0,3,0,1,0,0,0,0,0,1
2015-01-28,dry,UNKNOWN,3096.0,3,0,1,0,0,0,0,0,1
2015-01-28,dry,HUMAN,1047.0,3,0,1,0,0,0,1,0,0
2015-01-29,dry,HUMAN,2172.0,3,0,1,0,0,0,1,0,0
2015-01-29,dry,HUMAN,5780.0,3,0,1,0,0,0,1,0,0
2015-01-29,dry,HUMAN,4546.0,3,0,1,0,0,0,1,0,0
2015-01-29,dry,HUMAN,4871.0,3,0,1,0,0,0,1,0,0
2015-01-30,dry,NATURAL,19467.0,3,0,1,0,0,1,0,0,0
2015-01-30,dry,HUMAN,1315.0,3,0,1,0,0,0,1,0,0
2015-01-30,dry,NATURAL,650.0,3,0,1,0,0,1,0,0,0
2015-01-30,dry,NATURAL,7211.0,3,0,1,0,0,1,0,0,0
2015-01-30,dry,NATURAL,1583.0,3,0,1,0,0,1,0,0,0
2015-01-30,dry,NATURAL,1373.0,3,0,1,0,0,1,0,0,0
2015-01-30,dry,NATURAL,5161.0,3,0,1,0,0,1,0,0,0
2015-01-30,dry,NATURAL,6890.0,3,0,1,0,0,1,0,0,0
2015-01-30,dry,EXPLOSIVE,6916.0,3,0,1,0,0,0,0,1,0
2015-01-30,dry,EXPLOSIVE,18841.0,3,0,1,0,0,0,0,1,0
2015-01-31,dry,NATURAL,2256.0,3,0,1,0,0,1,0,0,0
2015-01-31,dry,EXPLOSIVE,61971.0,3,0,1,0,0,0,0,1,0
2015-01-31,dry,EXPLOSIVE,25093.0,3,0,1,0,0,0,0,1,0
2015-01-31,dry,EXPLOSIVE,17225.0,3,0,1,0,0,0,0,1,0
2015-01-31,dry,EXPLOSIVE,10003.0,3,0,1,0,0,0,0,1,0
2015-01-31,dry,EXPLOSIVE,7664.0,3,0,1,0,0,0,0,1,0
2015-01-31,dry,EXPLOSIVE,3486.0,3,0,1,0,0,0,0,1,0
2015-01-31,dry,EXPLOSIVE,12026.0,3,0,1,0,0,0,0,1,0
2015-01-31,dry,NATURAL,1521.0,3,0,1,0,0,1,0,0,0
2015-01-31,dry,EXPLOSIVE,11241.0,3,0,1,0,0,0,0,1,0
2015-01-31,dry,HUMAN,180056.0,3,0,1,0,0,0,1,0,0
2015-01-31,dry,HUMAN,3318.0,3,0,1,0,0,0,1,0,0
2015-01-31,dry,HUMAN,69956.0,3,0,1,0,0,0,1,0,0
2015-01-31,dry,HUMAN,6168.0,3,0,1,0,0,0,1,0,0
2015-01-31,dry,HUMAN,523.0,3,0,1,0,0,0,1,0,0
2015-01-31,dry,HUMAN,307.0,3,0,1,0,0,0,1,0,0
2015-01-31,dry,NATURAL,712.0,3,0,1,0,0,1,0,0,0
2015-02-01,dry,HUMAN,20190.0,3,0,1,0,0,0,1,0,0
2015-02-01,dry,HUMAN,35934.0,3,0,1,0,0,0,1,0,0
2015-02-01,dry,HUMAN,6110.0,3,0,1,0,0,0,1,0,0
2015-02-01,dry,HUMAN,4745.0,3,0,1,0,0,0,1,0,0
2015-02-01,dry,HUMAN,22032.0,3,0,1,0,0,0,1,0,0
2015-02-01,dry,NATURAL,1281.0,3,0,1,0,0,1,0,0,0
2015-02-02,dry,HUMAN,39718.0,3,0,1,0,0,0,1,0,0
2015-02-03,dry,HUMAN,1866.0,3,0,1,0,0,0,1,0,0
2015-02-03,dry,HUMAN,5102.0,3,0,1,0,0,0,1,0,0
2015-02-03,dry,HUMAN,205.0,3,0,1,0,0,0,1,0,0
2015-02-03,dry,HUMAN,83493.0,3,0,1,0,0,0,1,0,0
2015-02-03,dry,HUMAN,35100.0,3,0,1,0,0,0,1,0,0
2015-02-03,dry,NATURAL,1768.0,3,0,1,0,0,1,0,0,0
2015-02-03,dry,NATURAL,4908.0,3,0,1,0,0,1,0,0,0
2015-02-03,dry,HUMAN,14230.0,3,0,1,0,0,0,1,0,0
2015-02-04,dry,HUMAN,17245.0,3,0,1,0,0,0,1,0,0
2015-02-04,dry,NATURAL,5359.0,3,0,1,0,0,1,0,0,0
2015-02-04,dry,NATURAL,2344.0,3,0,1,0,0,1,0,0,0
2015-02-05,dry,HUMAN,2709.0,3,0,1,0,0,0,1,0,0
2015-02-05,dry,NATURAL,3191.0,3,0,1,0,0,1,0,0,0
2015-02-05,dry,NATURAL,673.0,3,0,1,0,0,1,0,0,0
2015-02-05,dry,HUMAN,7093.0,3,0,1,0,0,0,1,0,0
2015-02-05,dry,HUMAN,60212.0,3,0,1,0,0,0,1,0,0
2015-02-05,dry,NATURAL,1334.0,3,0,1,0,0,1,0,0,0
2015-02-06,dry,HUMAN,877.0,3,0,1,0,0,0,1,0,0
2015-02-06,dry,HUMAN,781.0,3,0,1,0,0,0,1,0,0
2015-02-06,dry,HUMAN,7341.0,3,0,1,0,0,0,1,0,0
2015-02-06,dry,NATURAL,920.0,3,0,1,0,0,1,0,0,0
2015-02-06,dry,NATURAL,6799.0,3,0,1,0,0,1,0,0,0
2015-02-07,dry,NATURAL,3843.0,3,0,1,0,0,1,0,0,0
2015-02-07,dry,NATURAL,7863.0,3,0,1,0,0,1,0,0,0
2015-02-07,dry,NATURAL,3118.0,3,0,1,0,0,1,0,0,0
2015-02-07,dry,HUMAN,7982.0,3,0,1,0,0,0,1,0,0
2015-02-07,dry,HUMAN,4424.0,3,0,1,0,0,0,1,0,0
2015-02-07,dry,NATURAL,11317.0,3,0,1,0,0,1,0,0,0
2015-02-07,dry,NATURAL,4471.0,3,0,1,0,0,1,0,0,0
2015-02-07,dry,NATURAL,2430.0,3,0,1,0,0,1,0,0,0
2015-02-07,dry,HUMAN,8793.0,3,0,1,0,0,0,1,0,0
2015-02-07,dry,HUMAN,1042.0,3,0,1,0,0,0,1,0,0
2015-02-07,dry,NATURAL,5031.0,3,0,1,0,0,1,0,0,0
2015-02-07,dry,NATURAL,3482.0,3,0,1,0,0,1,0,0,0
2015-02-07,dry,UNKNOWN,1275.0,3,0,1,0,0,0,0,0,1
2015-02-07,dry,NATURAL,2669.0,3,0,1,0,0,1,0,0,0
2015-02-10,dry,UNKNOWN,6245.0,3,0,1,0,0,0,0,0,1
2015-02-10,dry,EXPLOSIVE,8117.0,3,0,1,0,0,0,0,1,0
2015-02-10,dry,UNKNOWN,1416.0,3,0,1,0,0,0,0,0,1
2015-02-11,dry,HUMAN,4243.0,3,0,1,0,0,0,1,0,0
2015-02-11,dry,NATURAL,2909.0,3,0,1,0,0,1,0,0,0
2015-02-11,dry,HUMAN,410.0,3,0,1,0,0,0,1,0,0
2015-02-12,dry,NATURAL,2835.0,3,0,1,0,0,1,0,0,0
2015-02-12,wet,NATURAL,3600.0,3,1,0,0,0,1,0,0,0
2015-02-13,wet,NATURAL,3552.0,2,1,0,0,0,1,0,0,0
2015-02-18,wet,NATURAL,7949.0,2,1,0,0,0,1,0,0,0
2015-02-26,dry,HUMAN,2764.0,3,0,1,0,0,0,1,0,0
